,LATITUD,LONGITUD
322,19.7016237,-101.2065304
323,19.6541244,-101.9198897
324,19.6906557,-101.2160126
325,19.6651747,-101.5260955
326,19.6688803,-101.1817704
327,19.6740147,-101.3140576
328,19.72129597,-101.14780957
329,19.6961004117101,-101.162738408639
330,19.69473,-101.1625045
331,19.6959933,-101.1625167
332,19.6960383,-101.1626117
333,19.7266987,-101.0939967
334,19.696021000000002,-101.162697
335,19.695992,-101.1625914
336,19.6962348,-101.1625873
337,19.695723,-101.162586
338,19.695892,-101.162399
339,19.696011,-101.1626433
340,19.6960813,-101.1627051
341,19.6961286,-101.1627525
342,19.6961012,-101.1627
343,19.6824253,-101.1919292
344,19.6836896,-101.1881582
345,19.6838537,-101.1903576
346,19.6836961,-101.1881052
347,19.695148,-101.162623
348,19.6974502426089,-101.158185531981
349,19.69609682893,-101.162718220281
350,19.6959531213569,-101.162730625459
351,19.7109457,-101.1814091
